From	To
J3QL37	HGNC:10770
J3QL38	HGNC:17241
J3QL39	HGNC:8863
J3QL40	HGNC:10926
J3QL41	HGNC:1762
J3QL43	HGNC:3282
J3QL44	HGNC:30321
J3QL45	HGNC:392
J3QL46	HGNC:8845
J3QL47	HGNC:30453
J3QL49	HGNC:8734
J3QL50	HGNC:13617
J3QL52	HGNC:3282
J3QL53	HGNC:4549
J3QL54	HGNC:8734
J3QL55	HGNC:8845
J3QL56	HGNC:10603
J3QL58	HGNC:6629
J3QL60	HGNC:11064
J3QL61	HGNC:368
J3QL62	HGNC:26295
J3QL63	HGNC:20399
J3QL64	HGNC:6925
J3QL65	HGNC:1729
J3QL66	HGNC:11109
J3QL68	HGNC:12467
J3QL69	HGNC:28142
J3QL70	HGNC:10004
J3QL71	HGNC:30381
J3QL73	HGNC:19356
J3QL74	HGNC:12860
J3QL75	HGNC:1762
J3QL76	HGNC:4567
J3QL77	HGNC:6843
J3QL79	HGNC:19368
J3QL80	HGNC:5331
J3QL81	HGNC:30365
J3QL82	HGNC:25749
J3QL83	HGNC:3430
J3QL84	HGNC:14409
J3QL85	HGNC:17620
J3QL86	HGNC:18673
J3QL89	HGNC:4272
J3QL90	HGNC:3030
J3QL91	HGNC:8734
J3QL92	HGNC:29121
J3QL93	HGNC:9891
J3QL95	HGNC:18673
J3QL97	HGNC:26993
J3QL98	HGNC:28514
J3QL99	HGNC:30365
J3QLA1	HGNC:1755
J3QLA2	HGNC:16398
J3QLA3	HGNC:24694
J3QLA4	HGNC:24352
J3QLA5	HGNC:10917
J3QLA6	HGNC:9320
J3QLA7	HGNC:17579
J3QLA8	HGNC:9165
J3QLA9	HGNC:14463
J3QLB0	HGNC:2701
J3QLB1	HGNC:14083
J3QLB2	HGNC:14463
J3QLB4	HGNC:27314
J3QLB5	HGNC:9820
J3QLB6	HGNC:11289
J3QLB7	HGNC:28672
J3QLB9	HGNC:7452
J3QLC0	HGNC:22963
J3QLC1	HGNC:14509
J3QLC2	HGNC:22963
J3QLC3	HGNC:25507
J3QLC5	HGNC:28983
J3QLC6	HGNC:16519
J3QLC7	HGNC:1695
J3QLC8	HGNC:10307
J3QLC9	HGNC:5141
J3QLD0	HGNC:17620
J3QLD1	HGNC:24030
J3QLD3	HGNC:1158
J3QLD4	HGNC:8734
J3QLD5	HGNC:26014
J3QLD6	HGNC:24274
J3QLD7	HGNC:29821
J3QLD8	HGNC:6629
J3QLD9	HGNC:3758
J3QLE0	HGNC:30577
J3QLE1	HGNC:29121
J3QLE2	HGNC:6844
J3QLE3	HGNC:10924
J3QLE4	HGNC:30086
J3QLE5	HGNC:11164
J3QLE6	HGNC:1767
J3QLE7	HGNC:29070
J3QLE8	HGNC:4549
J3QLE9	HGNC:16931
J3QLF0	HGNC:23690
J3QLF1	HGNC:30260
J3QLF2	HGNC:20088
J3QLF3	HGNC:3030
J3QLF4	HGNC:23133
J3QLF5	HGNC:27599
J3QLF6	HGNC:4566
J3QLF8	HGNC:22963
J3QLF9	HGNC:13617
J3QLG1	HGNC:16809
J3QLG2	HGNC:21168
J3QLG4	HGNC:25141
J3QLG5	HGNC:24622
J3QLG6	HGNC:26295
J3QLG7	HGNC:24529
J3QLG8	HGNC:8966
J3QLG9	HGNC:2746
J3QLH0	HGNC:8734
J3QLH1	HGNC:4272
J3QLH2	HGNC:9891
J3QLH3	HGNC:30785
J3QLH4	HGNC:621
J3QLH6	HGNC:9552
J3QLH7	HGNC:29091
J3QLH8	HGNC:4169
J3QLH9	HGNC:1211
J3QLI0	HGNC:616
J3QLI1	HGNC:6465
J3QLI2	HGNC:12860
J3QLI4	HGNC:9675
J3QLI7	HGNC:29070
J3QLI8	HGNC:26174
J3QLI9	HGNC:11158
J3QLJ2	HGNC:26655
J3QLJ3	HGNC:18553
J3QLJ4	HGNC:45045
J3QLJ5	HGNC:24030
J3QLJ7	HGNC:11340
J3QLJ8	HGNC:24547
J3QLJ9	HGNC:26270
J3QLK0	HGNC:9803
J3QLK1	HGNC:24547
J3QLK2	HGNC:26993
J3QLK3	HGNC:11737
J3QLK4	HGNC:14198
J3QLK5	HGNC:11842
J3QLK6	HGNC:28041
J3QLK7	HGNC:16387
J3QLK8	HGNC:26677
J3QLK9	HGNC:9721
J3QLL0	HGNC:6395
J3QLL1	HGNC:29293
J3QLL2	HGNC:23028
J3QLL3	HGNC:24866
J3QLL4	HGNC:28745
J3QLL5	HGNC:9834
J3QLL6	HGNC:18249
J3QLL8	HGNC:26595
J3QLL9	HGNC:18066
J3QLM0	HGNC:1695
J3QLM1	HGNC:17579
J3QLM2	HGNC:30785
J3QLM3	HGNC:30267
J3QLM5	HGNC:28960
J3QLM6	HGNC:27561
J3QLM7	HGNC:28983
J3QLM8	HGNC:19221
J3QLM9	HGNC:2953
J3QLN0	HGNC:9974
J3QLN1	HGNC:26307
J3QLN2	HGNC:18639
J3QLN4	HGNC:24030
J3QLN5	HGNC:12949
J3QLN6	HGNC:3282
J3QLN7	HGNC:1744
J3QLN8	HGNC:11390
J3QLN9	HGNC:14603
J3QLP0	HGNC:17241
J3QLP1	HGNC:1864
J3QLP2	HGNC:25563
J3QLP3	HGNC:30910
J3QLP4	HGNC:11451
J3QLP5	HGNC:14083
J3QLP6	HGNC:25989
J3QLP7	HGNC:12467
J3QLP8	HGNC:16487
J3QLQ1	HGNC:7781
J3QLQ2	HGNC:9820
J3QLQ3	HGNC:17765
J3QLQ5	HGNC:8845
J3QLQ6	HGNC:24557
J3QLQ8	HGNC:31350
J3QLQ9	HGNC:10611
J3QLR0	HGNC:7572
J3QLR1	HGNC:10474
J3QLR2	HGNC:9165
J3QLR3	HGNC:25509
J3QLR4	HGNC:2707
J3QLR5	HGNC:15769
J3QLR6	HGNC:3750
J3QLR7	HGNC:11158
J3QLR8	HGNC:14509
J3QLR9	HGNC:29168
J3QLS0	HGNC:2571
J3QLS1	HGNC:17579
J3QLS2	HGNC:7765
J3QLS3	HGNC:14499
J3QLS4	HGNC:14379
J3QLS5	HGNC:7869
J3QLS6	HGNC:392
J3QLS7	HGNC:19356
J3QLS9	HGNC:17177
J3QLT0	HGNC:4549
J3QLT2	HGNC:8097
J3QLT3	HGNC:9841
J3QLT4	HGNC:24023
J3QLT5	HGNC:6545
J3QLT6	HGNC:29916
J3QLT7	HGNC:7869
J3QLT8	HGNC:2701
J3QLT9	HGNC:24261
J3QLU0	HGNC:9950
J3QLU1	HGNC:24437
J3QLU5	HGNC:3380
J3QLU6	HGNC:20387
J3QLU7	HGNC:28977
J3QLU8	HGNC:8830
J3QLU9	HGNC:3430
J3QLV0	HGNC:8734
J3QLV1	HGNC:29601
J3QLV2	HGNC:3430
J3QLV3	HGNC:14409
J3QLV4	HGNC:6629
J3QLV5	HGNC:25305
J3QLV6	HGNC:21356
J3QLV7	HGNC:22963
J3QLV8	HGNC:14975
J3QLV9	HGNC:8096
J3QLW0	HGNC:967
J3QLW1	HGNC:18620
J3QLW3	HGNC:14603
J3QLW4	HGNC:3581
J3QLW5	HGNC:15569
J3QLW6	HGNC:9891
J3QLW7	HGNC:24328
J3QQ64	HGNC:21686
J3QQ66	HGNC:30939
J3QQ67	HGNC:10310
J3QQH7	HGNC:16931
J3QQH8	HGNC:7781
J3QQI0	HGNC:4272
J3QQI1	HGNC:3030
J3QQI2	HGNC:24605
J3QQI7	HGNC:8966
J3QQI8	HGNC:5141
J3QQI9	HGNC:2452
J3QQJ0	HGNC:30785
J3QQJ1	HGNC:3506
J3QQJ2	HGNC:23133
J3QQJ3	HGNC:904
J3QQJ4	HGNC:2301
J3QQJ5	HGNC:29169
J3QQJ6	HGNC:2701
J3QQJ7	HGNC:19368
J3QQJ8	HGNC:18639
J3QQJ9	HGNC:26152
J3QQK2	HGNC:25984
J3QQK4	HGNC:3581
J3QQK5	HGNC:6465
J3QQK6	HGNC:6925
J3QQK7	HGNC:15569
J3QQK8	HGNC:2953
J3QQK9	HGNC:28745
J3QQL0	HGNC:23719
J3QQL1	HGNC:13028
J3QQL2	HGNC:6158
J3QQL4	HGNC:6465
J3QQL5	HGNC:11451
J3QQL6	HGNC:18586
J3QQL7	HGNC:11107
J3QQL8	HGNC:28409
J3QQL9	HGNC:30086
J3QQM0	HGNC:30615
J3QQM1	HGNC:9552
J3QQM2	HGNC:11340
J3QQM3	HGNC:29266
J3QQM4	HGNC:16809
J3QQM5	HGNC:28142
J3QQM6	HGNC:392
J3QQM7	HGNC:20675
J3QQM9	HGNC:30381
J3QQN0	HGNC:14450
J3QQN1	HGNC:9538
J3QQN3	HGNC:13309
J3QQN4	HGNC:11842
J3QQN6	HGNC:24437
J3QQN7	HGNC:20883
J3QQN8	HGNC:7765
J3QQP0	HGNC:3282
J3QQP1	HGNC:14463
J3QQP2	HGNC:4549
J3QQP3	HGNC:23133
J3QQP4	HGNC:7121
J3QQP5	HGNC:20473
J3QQP6	HGNC:8998
J3QQP8	HGNC:28977
J3QQQ0	HGNC:6623
J3QQQ1	HGNC:7781
J3QQQ2	HGNC:3750
J3QQQ3	HGNC:28291
J3QQQ4	HGNC:28672
J3QQQ5	HGNC:19356
J3QQQ6	HGNC:11972
J3QQQ7	HGNC:28697
J3QQQ8	HGNC:3581
J3QQR0	HGNC:18718
J3QQR1	HGNC:2357
J3QQR3	HGNC:28041
J3QQR6	HGNC:23133
J3QQR8	HGNC:5345
J3QQR9	HGNC:28695
J3QQS0	HGNC:30923
J3QQS1	HGNC:14499
J3QQS2	HGNC:25619
J3QQS3	HGNC:30172
J3QQS4	HGNC:15590
J3QQS5	HGNC:29169
J3QQS6	HGNC:17147
J3QQS7	HGNC:18673
J3QQS9	HGNC:10924
J3QQT0	HGNC:24694
J3QQT1	HGNC:14198
J3QQT2	HGNC:10307
J3QQT3	HGNC:28529
J3QQT6	HGNC:12612
J3QQT7	HGNC:21317
J3QQT8	HGNC:12565
J3QQT9	HGNC:10316
J3QQU0	HGNC:20387
J3QQU2	HGNC:28600
J3QQU3	HGNC:20816
J3QQU5	HGNC:3750
J3QQU6	HGNC:10707
J3QQU7	HGNC:29096
J3QQU8	HGNC:2452
J3QQU9	HGNC:9891
J3QQV0	HGNC:9320
J3QQV1	HGNC:10327
J3QQV2	HGNC:10924
J3QQV3	HGNC:28514
J3QQV5	HGNC:10780
J3QQV6	HGNC:30260
J3QQV8	HGNC:9981
J3QQV9	HGNC:403
J3QQW0	HGNC:31042
J3QQW1	HGNC:16961
J3QQW2	HGNC:11340
J3QQW3	HGNC:28983
J3QQW4	HGNC:25047
J3QQW5	HGNC:10926
J3QQW6	HGNC:11340
J3QQW7	HGNC:3642
J3QQW8	HGNC:21150
J3QQW9	HGNC:17101
J3QQX0	HGNC:4549
J3QQX2	HGNC:678
J3QQX3	HGNC:3642
J3QQX4	HGNC:16502
J3QQX5	HGNC:11340
J3QQX6	HGNC:5345
J3QQX7	HGNC:27564
J3QQX8	HGNC:17144
J3QQY0	HGNC:27905
J3QQY1	HGNC:18673
J3QQY2	HGNC:18188
J3QQY4	HGNC:8095
J3QQY7	HGNC:30212
J3QQY8	HGNC:7781
J3QQY9	HGNC:929
J3QQZ0	HGNC:30086
J3QQZ1	HGNC:10591
J3QQZ2	HGNC:27097
J3QQZ3	HGNC:19070
J3QQZ4	HGNC:7207
J3QQZ5	HGNC:27599
J3QQZ6	HGNC:16875
J3QQZ7	HGNC:27310
J3QQZ8	HGNC:9182
J3QQZ9	HGNC:30260
J3QR00	HGNC:29169
J3QR01	HGNC:11422
J3QR02	HGNC:2746
J3QR03	HGNC:31042
J3QR04	HGNC:11467
J3QR05	HGNC:17136
J3QR07	HGNC:30626
J3QR08	HGNC:9834
J3QR09	HGNC:10312
J3QR10	HGNC:11842
J3QR11	HGNC:14360
J3QR12	HGNC:13825
J3QR14	HGNC:18718
J3QR16	HGNC:29091
J3QR17	HGNC:24821
J3QR18	HGNC:11992
J3QR20	HGNC:21045
J3QR21	HGNC:24694
J3QR22	HGNC:31723
J3QR24	HGNC:17905
J3QR25	HGNC:2571
J3QR26	HGNC:11796
J3QR27	HGNC:24437
J3QR28	HGNC:24557
J3QR29	HGNC:1729
J3QR30	HGNC:17920
J3QR31	HGNC:7781
J3QR32	HGNC:25563
J3QR33	HGNC:3380
J3QR34	HGNC:1762
J3QR35	HGNC:11422
J3QR36	HGNC:9182
J3QR40	HGNC:20945
J3QR41	HGNC:11390
J3QR42	HGNC:10603
J3QR43	HGNC:30989
J3QR44	HGNC:1729
J3QR45	HGNC:35463
J3QR46	HGNC:28950
J3QR48	HGNC:6400
J3QR49	HGNC:6843
J3QR50	HGNC:13825
J3QR51	HGNC:9771
J3QR52	HGNC:1744
J3QR53	HGNC:25619
J3QR55	HGNC:6438
J3QR57	HGNC:11989
J3QR58	HGNC:9820
J3QR60	HGNC:1762
J3QR61	HGNC:11109
J3QR62	HGNC:2746
J3QR64	HGNC:3282
J3QR65	HGNC:7452
J3QR66	HGNC:28745
J3QR67	HGNC:18153
J3QR68	HGNC:5141
J3QR69	HGNC:17241
J3QR70	HGNC:10917
J3QR71	HGNC:3030
J3QR72	HGNC:1103
J3QR73	HGNC:1917
J3QR74	HGNC:368
J3QR75	HGNC:6465
J3QR77	HGNC:16961
J3QR78	HGNC:30172
J3QR79	HGNC:34187
J3QR80	HGNC:4169
J3QR81	HGNC:21317
J3QR83	HGNC:29091
J3QR84	HGNC:30381
J3QR85	HGNC:24274
J3QR86	HGNC:29831
J3QR87	HGNC:12034
J3QR88	HGNC:9721
J3QR90	HGNC:25384
J3QR91	HGNC:24374
J3QR92	HGNC:25673
J3QR93	HGNC:17147
J3QR95	HGNC:30577
J3QR96	HGNC:33874
J3QR99	HGNC:10707
J3QRA0	HGNC:10924
J3QRA1	HGNC:10647
J3QRA3	HGNC:11075
J3QRA4	HGNC:25555
J3QRA5	HGNC:621
J3QRA6	HGNC:16487
J3QRA8	HGNC:24437
J3QRA9	HGNC:11796
J3QRB0	HGNC:29916
J3QRB1	HGNC:1537
J3QRB2	HGNC:10770
J3QRB3	HGNC:18188
J3QRB4	HGNC:9675
J3QRB5	HGNC:1775
J3QRB6	HGNC:6855
J3QRB7	HGNC:22474
J3QRB8	HGNC:12968
J3QRB9	HGNC:14975
J3QRC0	HGNC:29831
J3QRC1	HGNC:30172
J3QRC2	HGNC:25509
J3QRC3	HGNC:23133
J3QRC4	HGNC:10327
J3QRC6	HGNC:30989
J3QRC9	HGNC:25384
J3QRD0	HGNC:24437
J3QRD1	HGNC:403
J3QRD2	HGNC:17620
J3QRD3	HGNC:16487
J3QRD4	HGNC:2438
J3QRD5	HGNC:7207
J3QRD6	HGNC:24328
J3QRD7	HGNC:6797
J3QRD8	HGNC:21317
J3QRD9	HGNC:28514
J3QRE0	HGNC:17074
J3QRE2	HGNC:10913
J3QRE3	HGNC:17875
J3QRE4	HGNC:17862
J3QRE5	HGNC:26532
J3QRE6	HGNC:31723
J3QRE7	HGNC:13617
J3QRE9	HGNC:32971
J3QRF0	HGNC:30212
J3QRF1	HGNC:1695
J3QRF2	HGNC:21317
J3QRF3	HGNC:26136
J3QRF4	HGNC:27097
J3QRF5	HGNC:13823
J3QRF6	HGNC:33757
J3QRF7	HGNC:30521
J3QRF8	HGNC:5359
J3QRF9	HGNC:2571
J3QRG0	HGNC:24274
J3QRG1	HGNC:26174
J3QRG2	HGNC:18744
J3QRG3	HGNC:15605
J3QRG4	HGNC:6400
J3QRG5	HGNC:28672
J3QRG6	HGNC:1787
J3QRG7	HGNC:7781
J3QRG8	HGNC:17579
J3QRG9	HGNC:18639
J3QRH0	HGNC:25628
J3QRH1	HGNC:29821
J3QRH2	HGNC:30989
J3QRH3	HGNC:30172
J3QRH4	HGNC:24437
J3QRH5	HGNC:2571
J3QRH7	HGNC:26655
J3QRH8	HGNC:25384
J3QRH9	HGNC:22963
J3QRI1	HGNC:25010
J3QRI2	HGNC:18676
J3QRI3	HGNC:9160
J3QRI4	HGNC:31811
J3QRI5	HGNC:28745
J3QRI6	HGNC:25305
J3QRI7	HGNC:10327
J3QRI8	HGNC:29564
J3QRI9	HGNC:3030
J3QRJ1	HGNC:30381
J3QRJ2	HGNC:7452
J3QRJ3	HGNC:11801
J3QRJ4	HGNC:2867
J3QRJ6	HGNC:18698
J3QRJ7	HGNC:3430
J3QRJ8	HGNC:92
J3QRJ9	HGNC:2301
J3QRK0	HGNC:6158
J3QRK1	HGNC:18249
J3QRK3	HGNC:7523
J3QRK4	HGNC:904
J3QRK5	HGNC:12467
J3QRK6	HGNC:30459
J3QRK7	HGNC:17079
J3QRK8	HGNC:26693
J3QRL0	HGNC:26062
J3QRL1	HGNC:29091
J3QRL2	HGNC:30321
J3QRL3	HGNC:2701
J3QRL5	HGNC:4566
J3QRL6	HGNC:13452
J3QRL7	HGNC:23133
J3QRL9	HGNC:3037
J3QRM0	HGNC:9891
J3QRM1	HGNC:18673
J3QRM2	HGNC:9864
J3QRM3	HGNC:17579
J3QRM4	HGNC:8851
J3QRM5	HGNC:25563
J3QRM6	HGNC:2701
J3QRM7	HGNC:368
J3QRM8	HGNC:29588
J3QRM9	HGNC:16038
J3QRN1	HGNC:18200
J3QRN2	HGNC:616
J3QRN3	HGNC:14463
J3QRN4	HGNC:15769
J3QRN5	HGNC:2746
J3QRN6	HGNC:7598
J3QRN7	HGNC:23719
J3QRN8	HGNC:24842
J3QRP0	HGNC:11831
J3QRP2	HGNC:19175
J3QRP3	HGNC:17079
J3QRP4	HGNC:24437
J3QRP5	HGNC:3282
J3QRP6	HGNC:11075
J3QRP8	HGNC:10924
J3QRP9	HGNC:4562
J3QRQ1	HGNC:5345
J3QRQ2	HGNC:18985
J3QRQ3	HGNC:2867
J3QRQ4	HGNC:16961
J3QRQ5	HGNC:27561
J3QRQ6	HGNC:3380
J3QRQ7	HGNC:2746
J3QRQ9	HGNC:30615
J3QRR0	HGNC:30910
J3QRR2	HGNC:7598
J3QRR3	HGNC:9552
J3QRR4	HGNC:24328
J3QRR5	HGNC:9901
J3QRR6	HGNC:20883
J3QRR7	HGNC:20945
J3QRR8	HGNC:16878
J3QRR9	HGNC:25563
J3QRS1	HGNC:11422
J3QRS2	HGNC:14198
J3QRS3	HGNC:16701
J3QRS4	HGNC:9165
J3QRS5	HGNC:17136
J3QRS6	HGNC:20387
J3QRS7	HGNC:21045
J3QRS8	HGNC:17079
J3QRS9	HGNC:12998
J3QRT0	HGNC:25615
J3QRT1	HGNC:2394
J3QRT3	HGNC:28983
J3QRT4	HGNC:26993
J3QRT5	HGNC:5345
J3QRT6	HGNC:9165
J3QRT7	HGNC:28983
J3QRT9	HGNC:18066
J3QRU1	HGNC:12841
J3QRU2	HGNC:10924
J3QRU3	HGNC:9165
J3QRU4	HGNC:12643
J3QRU5	HGNC:10707
J3QRU6	HGNC:15971
J3QRU7	HGNC:20984
J3QRU8	HGNC:4272
J3QRU9	HGNC:9180
J3QRV0	HGNC:25619
J3QRV1	HGNC:11078
J3QRV2	HGNC:9320
J3QRV3	HGNC:18623
J3QRV4	HGNC:21356
J3QRV5	HGNC:6629
J3QRV6	HGNC:12621
J3QRV8	HGNC:13452
J3QRV9	HGNC:3424
J3QRW1	HGNC:9552
J3QRW3	HGNC:13825
J3QRW4	HGNC:14975
J3QRW5	HGNC:11796
J3QRW6	HGNC:24605
J3QRW7	HGNC:30173
J3QRX0	HGNC:18673
J3QRX1	HGNC:3430
J3QRX2	HGNC:2438
J3QRX3	HGNC:29135
J3QRX4	HGNC:28848
J3QRX6	HGNC:28848
J3QRX7	HGNC:29034
J3QRX8	HGNC:2707
J3QRX9	HGNC:28848
J3QRY0	HGNC:29821
J3QRY2	HGNC:16809
J3QRY3	HGNC:8734
J3QRY4	HGNC:9556
J3QRY5	HGNC:25097
J3QRY6	HGNC:26052
J3QRY7	HGNC:28983
J3QRY9	HGNC:25015
J3QRZ0	HGNC:9721
J3QRZ1	HGNC:17620
J3QRZ2	HGNC:28672
J3QRZ6	HGNC:24030
J3QRZ8	HGNC:6629
J3QS00	HGNC:403
J3QS02	HGNC:14409
J3QS03	HGNC:12429
J3QS04	HGNC:30785
J3QS06	HGNC:7594
J3QS07	HGNC:26993
J3QS08	HGNC:9118
J3QS09	HGNC:2571
J3QS10	HGNC:17579
J3QS11	HGNC:6158
J3QS12	HGNC:13452
J3QS13	HGNC:9556
J3QS14	HGNC:25384
J3QS15	HGNC:1758
J3QS16	HGNC:26723
J3QS17	HGNC:28983
J3QS19	HGNC:6855
J3QS20	HGNC:6629
J3QS21	HGNC:19356
J3QS22	HGNC:30615
J3QS23	HGNC:1544
J3QS24	HGNC:28983
J3QS25	HGNC:11992
J3QS26	HGNC:4169
J3QS27	HGNC:12998
J3QS28	HGNC:7642
J3QS29	HGNC:26307
J3QS30	HGNC:12621
J3QS31	HGNC:26993
J3QS32	HGNC:11109
J3QS33	HGNC:11107
J3QS34	HGNC:7717
J3QS35	HGNC:23133
J3QS36	HGNC:18985
J3QS38	HGNC:15605
J3QS39	HGNC:12463
J3QS41	HGNC:16878
J3QS42	HGNC:12929
J3QS43	HGNC:11894
J3QS44	HGNC:11842
J3QS45	HGNC:18985
J3QS46	HGNC:14452
J3QS47	HGNC:2571
J3QS48	HGNC:7207
J3QS49	HGNC:14463
J3QS50	HGNC:18586
J3QS51	HGNC:29821
J3QS53	HGNC:28672
J3QS54	HGNC:6855
J3QS55	HGNC:3380
J3QS56	HGNC:34503
J3QS57	HGNC:24529
J3QS60	HGNC:15590
J3QS61	HGNC:16398
J3QS62	HGNC:18673
J3QS63	HGNC:8734
J3QS64	HGNC:11470
J3QS65	HGNC:1695
J3QS66	HGNC:30172
J3QS68	HGNC:21158
J3QS69	HGNC:3282
J3QS70	HGNC:2452
J3QS72	HGNC:11340
J3QS73	HGNC:11842
J3QS74	HGNC:28006
J3QS75	HGNC:14083
J3QS76	HGNC:29259
J3QS77	HGNC:30419
J3QS78	HGNC:1695
J3QS79	HGNC:2746
J3QS80	HGNC:26723
J3QS81	HGNC:29811
J3QS82	HGNC:25305
J3QS83	HGNC:3380
J3QS84	HGNC:4549
J3QS85	HGNC:2239
J3QS87	HGNC:17079
J3QS88	HGNC:4549
J3QS89	HGNC:21197
J3QS90	HGNC:19658
J3QS92	HGNC:6570
J3QS93	HGNC:2701
J3QS94	HGNC:12034
J3QS95	HGNC:21045
J3QS96	HGNC:10307
J3QS97	HGNC:2746
J3QS98	HGNC:7452
J3QSA0	HGNC:7523
J3QSA1	HGNC:29169
J3QSA2	HGNC:29026
J3QSA3	HGNC:12463
J3QSA5	HGNC:28514
J3QSA6	HGNC:6629
J3QSA7	HGNC:18279
J3QSA8	HGNC:28600
J3QSA9	HGNC:9552
J3QSB2	HGNC:3424
J3QSB3	HGNC:11340
J3QSB4	HGNC:10303
J3QSB5	HGNC:13631
J3QSB6	HGNC:30365
J3QSB7	HGNC:7413
J3QSB8	HGNC:16398
J3QSB9	HGNC:11467
J3QSC0	HGNC:1864
J3QSC1	HGNC:21356
J3QSC2	HGNC:16387
J3QSC3	HGNC:10924
J3QSC4	HGNC:17040
J3QSC5	HGNC:24842
J3QSC6	HGNC:9891
J3QSC7	HGNC:2707
J3QSC8	HGNC:21294
J3QSC9	HGNC:24501
J3QSD0	HGNC:20088
J3QSD2	HGNC:17620
J3QSD4	HGNC:11894
J3QSD6	HGNC:30615
J3QSD7	HGNC:24224
J3QSD8	HGNC:6678
J3QSD9	HGNC:29916
J3QSE0	HGNC:9552
J3QSE2	HGNC:17136
J3QSE3	HGNC:15718
J3QSE5	HGNC:6522
J3QSE6	HGNC:30419
J3QSE7	HGNC:21317
J3QSE8	HGNC:20473
J3QSE9	HGNC:29858
J3QSF0	HGNC:26062
J3QSF1	HGNC:2746
J3QSF2	HGNC:10913
J3QSF3	HGNC:32151
J3QSF4	HGNC:20150
J3QSF6	HGNC:7523
J3QSF7	HGNC:7218
J3QSF8	HGNC:14083
J3QSF9	HGNC:3642
J3QSG0	HGNC:8863
J3QSG1	HGNC:11340
J3QSG2	HGNC:21168
J3QSG3	HGNC:25615
J3QSG4	HGNC:25384
J3QSG5	HGNC:16470
J3QSG6	HGNC:7765
J3QSG7	HGNC:28983
J3QSG8	HGNC:6465
J3QSG9	HGNC:23133
J3QSH0	HGNC:33874
J3QSH1	HGNC:29090
J3QSH2	HGNC:20570
J3QSH3	HGNC:16651
J3QSH4	HGNC:12949
J3QSH5	HGNC:7523
J3QSH6	HGNC:8863
J3QSH7	HGNC:9891
J3QSH8	HGNC:18586
J3QSH9	HGNC:8845
J3QSR3	HGNC:28029
J3QSR5	HGNC:15813
J3QSR7	HGNC:22219
J3QSS1	HGNC:10912
J3QSS3	HGNC:32
J3QSS4	HGNC:20851
J3QSS5	HGNC:21254
J3QSS7	HGNC:19857
J3QSS9	HGNC:12922
J3QST1	HGNC:6973
J3QST2	HGNC:16985
J3QST3	HGNC:6440
J3QST7	HGNC:7513
J3QSU0	HGNC:24600
J3QSU1	HGNC:29070
J3QSU6	HGNC:5318
J3QSV6	HGNC:24534
J3QSW1	HGNC:23023
J3QSW3	HGNC:23241
J3QSW6	HGNC:4814
J3QSX0	HGNC:31859
J3QSX2	HGNC:29866
J3QSX3	HGNC:19360
J3QSX4	HGNC:1151
J3QSX5	HGNC:25245
J3QSX6	HGNC:78
J3QSY2	HGNC:26090
J3QSY3	HGNC:4212
J3QSY4	HGNC:14377
J3QSY6	HGNC:812
J3QSY7	HGNC:15869
J3QSZ2	HGNC:742
J3QSZ3	HGNC:4700
J3QSZ5	HGNC:11183
J3QSZ6	HGNC:26944
J3QSZ9	HGNC:26504
J3QT02	HGNC:16721
J3QT03	HGNC:12706
J3QT06	HGNC:2442
J3QT09	HGNC:30402
J3QT10	HGNC:26116
J3QT16	HGNC:9611
J3QT17	HGNC:20415
J3QT21	HGNC:13427
J3QT22	HGNC:30178
J3QT25	HGNC:25018
J3QT27	HGNC:8651
J3QT28	HGNC:1151
J3QT29	HGNC:21314
J3QT30	HGNC:28434
J3QT34	HGNC:19037
J3QT35	HGNC:25401
J3QT38	HGNC:17085
J3QT39	HGNC:25766
J3QT41	HGNC:9656
J3QT43	HGNC:16760
J3QT46	HGNC:4834
J3QT48	HGNC:25530
J3QT50	HGNC:16760
J3QT51	HGNC:30185
J3QT52	HGNC:9665
J3QT54	HGNC:30098
J3QT56	HGNC:18418
J3QT58	HGNC:2297
J3QT59	HGNC:9656
J3QT61	HGNC:3424
J3QT65	HGNC:16760
J3QT66	HGNC:16760
J3QT67	HGNC:16760
J3QT69	HGNC:16760
J3QT73	HGNC:16760
J3QT75	HGNC:2191
J3QT76	HGNC:17327
J3QT77	HGNC:9205
J3QT81	HGNC:21175
J3QT83	HGNC:2191
J3QT87	HGNC:30185
J3QT89	HGNC:9656
J3QT95	HGNC:16760
J3QT99	HGNC:8752
J3QTA0	HGNC:17327
J3QTA2	HGNC:937
J3QTA5	HGNC:29239
J3QTA6	HGNC:28184
J3QTB0	HGNC:12335
J3QTB1	HGNC:27962
J3QTB2	HGNC:28184
J3QTC9	HGNC:17001
J3QTH6	HGNC:14135
J3QTI8	HGNC:8133
J3QTJ5	HGNC:32427
J3QTJ6	HGNC:21675
J3QTL0	HGNC:25247
J3QTM1	HGNC:2943
J3QTN8	HGNC:1107
J3QTP2	HGNC:9912
J3QTP8	HGNC:14539
J3QTQ0	HGNC:1090
J3QTR3	HGNC:10417
J3QTS8	HGNC:12019
J3QTV4	HGNC:32415
J3QTZ2	HGNC:35241
J3QW43	HGNC:7207
J3QWB6	HGNC:11107
J9JIC5	HGNC:30173
J9JIC6	HGNC:2357
J9JIC7	HGNC:12949
J9JIC8	HGNC:24529
J9JIC9	HGNC:25801
J9JID0	HGNC:24622
J9JID1	HGNC:11390
J9JID2	HGNC:8095
